,geoid,year,combined_id,total_pop,median_age,nonfamily_households,family_households,high_school_including_ged,graduate_professional_degree,some_college_and_associates_degree,housing_units,occupied_housing_units,median_structure_age,dwellings_under_4_units,dwellings_5_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,walked_to_work,commuters_by_public_transportation,commuters_by_car_truck_van,commute_under_10_mins,commute_10_29_mins,commute_30_59_mins,commute_over_60_mins,income_per_capita,gini_index,poverty,rent_over_50_percent,rent_25_to_50_percent,rent_under_25_percent,median_rent
5672,16980,2017,16980.acs,9533895.0,37.4,1228459.0,2259853.0,1559786.0,952423.0,1722308.0,3843175.0,3488312.0,50.0,2838257.0,460460.0,170282.0,335406.0,136410.0,570492.0,3611822.0,649151.0,1772200.0,2088940.0,1243658.0,36010.0,0.4819,1102860.0,297909.0,422973.0,307178.0,949.0
5673,12580,2017,12580.acs,2808175.0,38.6,373876.0,679510.0,488867.0,343645.0,503395.0,1160769.0,1053386.0,45.0,910999.0,148198.0,21343.0,66435.0,31681.0,96025.0,1185131.0,180985.0,578225.0,605779.0,350358.0,39217.0,0.4555,278750.0,86593.0,123585.0,80350.0,1086.0
5674,42660,2017,42660.acs,3867046.0,37.1,548158.0,942179.0,537123.0,432507.0,834616.0,1590775.0,1490337.0,37.0,1086725.0,197568.0,104243.0,149652.0,74225.0,200931.0,1559490.0,250593.0,801786.0,882476.0,460440.0,43203.0,0.4515,342539.0,126932.0,230076.0,138836.0,1304.0
5675,12060,2017,12060.acs,5882450.0,36.4,676069.0,1426076.0,956795.0,554957.0,1055882.0,2299498.0,2102145.0,27.0,1759416.0,262291.0,86898.0,130468.0,39702.0,89192.0,2477981.0,322210.0,1105803.0,1219728.0,772998.0,33693.0,0.4716,692754.0,166665.0,292820.0,195773.0,925.0
5676,33100,2017,33100.acs,6158824.0,41.0,741015.0,1364863.0,1186834.0,520675.0,1185767.0,2534993.0,2105878.0,37.0,1482519.0,321213.0,262442.0,412886.0,40438.0,90397.0,2544015.0,326797.0,1220130.0,1288616.0,580794.0,30408.0,0.5079,871372.0,271515.0,321693.0,115319.0,1180.0
5677,19740,2017,19740.acs,2888227.0,36.6,409834.0,695924.0,406913.0,314996.0,537590.0,1173413.0,1105758.0,36.0,837209.0,139140.0,83306.0,93980.0,31568.0,68621.0,1297790.0,207217.0,680155.0,653335.0,223654.0,39832.0,0.4475,245823.0,90634.0,156634.0,86198.0,1246.0
5678,41860,2017,41860.acs,4727357.0,39.0,609079.0,1085283.0,527110.0,689582.0,826970.0,1808895.0,1694362.0,52.0,1270071.0,216385.0,115335.0,187024.0,120169.0,413270.0,1586606.0,270536.0,855738.0,1011891.0,793346.0,52261.0,0.4818,411500.0,171328.0,267183.0,212345.0,1764.0
5679,47900,2017,47900.acs,6216710.0,37.1,751229.0,1452488.0,778127.0,1060088.0,920888.0,2354827.0,2203717.0,37.0,1625049.0,326887.0,73492.0,313132.0,110069.0,424417.0,2509860.0,331177.0,1140579.0,1580519.0,1092392.0,47285.0,0.4429,482845.0,170878.0,301705.0,200516.0,1501.0
5680,25980,2018,25980.acs,80008.0,29.5,8917.0,22379.0,16701.0,3058.0,18122.0,36355.0,31296.0,25.0,24123.0,3036.0,765.0,107.0,,,,,18971.0,,,22815.0,0.4019,11959.0,3585.0,6682.0,3420.0,911.0
5681,27600,2018,27600.acs,70422.0,38.3,4502.0,19138.0,,,,26070.0,23640.0,20.0,,,,,,,,,13160.0,,,28965.0,0.3549,3290.0,354.0,980.0,1871.0,544.0
5682,37260,2018,37260.acs,74163.0,44.9,10626.0,17301.0,,,,37374.0,27927.0,35.0,18557.0,737.0,593.0,406.0,,,,,8995.0,,,21696.0,0.4495,11003.0,1430.0,1561.0,1613.0,617.0
5683,26020,2018,26020.acs,69611.0,32.2,6963.0,16252.0,,,,26765.0,23215.0,46.0,18608.0,1729.0,0.0,526.0,,,,,14549.0,,,23318.0,0.4217,10585.0,1388.0,2679.0,2558.0,737.0
5684,44940,2018,44940.acs,106512.0,36.7,11734.0,28662.0,20687.0,5131.0,25548.0,48282.0,40396.0,33.0,33530.0,2379.0,282.0,684.0,,,,,27890.0,,,22602.0,0.4329,19077.0,2468.0,5034.0,4450.0,569.0
5685,16180,2018,16180.acs,55414.0,42.0,8166.0,14933.0,8575.0,2517.0,17790.0,24022.0,23099.0,35.0,17409.0,1895.0,1588.0,578.0,,,,,10880.0,,,34086.0,0.482,5165.0,1865.0,4306.0,2423.0,875.0
5686,42940,2018,42940.acs,97892.0,43.0,11039.0,25822.0,25651.0,3648.0,23467.0,58279.0,36861.0,24.0,44858.0,3365.0,2598.0,354.0,,,,,18537.0,,,23864.0,0.4153,14003.0,2520.0,3970.0,3124.0,647.0
5687,32220,2018,32220.acs,66726.0,37.9,7162.0,15766.0,,,,28731.0,22928.0,33.0,20983.0,867.0,153.0,126.0,,,,,16310.0,,,24878.0,0.4487,7354.0,555.0,2345.0,2414.0,538.0
5688,43320,2018,43320.acs,110445.0,38.5,11359.0,22926.0,,,,58164.0,34285.0,29.0,42667.0,1266.0,386.0,217.0,,,,,10998.0,,,18125.0,0.47,31654.0,1163.0,3231.0,3247.0,524.0
5689,14700,2018,14700.acs,87601.0,47.3,11947.0,24254.0,21164.0,4061.0,22692.0,52251.0,36201.0,26.0,34880.0,5765.0,2117.0,689.0,,,,,16205.0,,,23603.0,0.424,12085.0,1851.0,3687.0,1834.0,533.0
5690,23700,2018,23700.acs,72290.0,32.3,6640.0,14809.0,,,,26344.0,21449.0,36.0,18883.0,1303.0,60.0,219.0,,,,,8901.0,,,15469.0,0.4908,24013.0,727.0,1097.0,1682.0,520.0
5691,41900,2018,41900.acs,118510.0,45.9,14493.0,25939.0,,,,67704.0,40432.0,34.0,61022.0,4083.0,311.0,495.0,,,,,15070.0,,,9581.0,0.5324,59749.0,1176.0,2101.0,1019.0,346.0
5692,48980,2018,48980.acs,81455.0,40.7,13245.0,18572.0,,,,36316.0,31817.0,37.0,28129.0,2718.0,260.0,495.0,,,,,22904.0,,,24629.0,0.4863,17637.0,3229.0,2934.0,2682.0,506.0
5693,28900,2018,28900.acs,67653.0,41.8,10247.0,16551.0,14120.0,3541.0,16766.0,33682.0,26798.0,43.0,25628.0,939.0,726.0,738.0,,,,,14983.0,,,23892.0,0.423,12435.0,2853.0,2393.0,3428.0,628.0
5694,27340,2018,27340.acs,197683.0,26.5,17917.0,48917.0,31625.0,7900.0,39354.0,80259.0,66834.0,22.0,60081.0,4083.0,3943.0,1135.0,,,,,48992.0,,,23647.0,0.4089,27575.0,5011.0,13588.0,6734.0,839.0
5695,17060,2018,17060.acs,76931.0,41.5,10101.0,19678.0,,,,32070.0,29779.0,45.0,25073.0,1292.0,252.0,685.0,,,,,15599.0,,,23377.0,0.4545,14675.0,3142.0,2236.0,2593.0,497.0
5696,39020,2018,39020.acs,75502.0,40.3,9367.0,19352.0,,,,34514.0,28719.0,51.0,26983.0,1447.0,569.0,835.0,,,,,11665.0,,,20997.0,0.4771,16538.0,1803.0,2626.0,2711.0,432.0
5697,36700,2018,36700.acs,86934.0,39.4,12896.0,20665.0,,,,42794.0,33561.0,38.0,28509.0,928.0,197.0,135.0,,,,,17072.0,,,18826.0,0.4635,22068.0,1244.0,4073.0,1460.0,458.0
5698,24420,2018,24420.acs,87393.0,47.9,13166.0,23893.0,20065.0,3772.0,30020.0,39354.0,37059.0,37.0,31288.0,921.0,281.0,720.0,,,,,14894.0,,,25988.0,0.4475,14175.0,2924.0,3553.0,2403.0,728.0
5699,46020,2018,46020.acs,99696.0,50.5,15668.0,25779.0,13952.0,9143.0,31473.0,54264.0,41447.0,35.0,48165.0,1329.0,367.0,983.0,,,,,17974.0,,,37645.0,0.4501,10188.0,3372.0,2958.0,2534.0,1030.0
5700,25840,2018,25840.acs,88920.0,36.3,9696.0,19894.0,16979.0,3313.0,19184.0,35025.0,29590.0,44.0,23810.0,2456.0,1702.0,144.0,,,,,16908.0,,,23360.0,0.4258,16135.0,2052.0,3290.0,4598.0,620.0
5701,29380,2018,29380.acs,70503.0,40.7,10021.0,15657.0,,,,29082.0,25678.0,30.0,17353.0,1181.0,711.0,51.0,,,,,12921.0,,,26521.0,0.4793,9720.0,948.0,2628.0,1854.0,682.0
5702,38240,2018,38240.acs,98682.0,45.5,14677.0,26079.0,14911.0,11639.0,22967.0,47931.0,40756.0,27.0,37595.0,1578.0,656.0,471.0,,,,,20912.0,,,34399.0,0.4661,9420.0,1087.0,2358.0,3716.0,712.0
5703,29300,2018,29300.acs,70034.0,36.4,7769.0,17648.0,,,,28636.0,25417.0,34.0,23495.0,967.0,83.0,2471.0,,,,,17661.0,,,24448.0,0.4975,14875.0,3357.0,3451.0,2108.0,610.0
5704,39980,2018,39980.acs,65936.0,40.3,10050.0,18288.0,,,,31442.0,28338.0,58.0,27374.0,2189.0,105.0,674.0,,,,,14312.0,,,24787.0,0.4306,9736.0,742.0,3936.0,3231.0,485.0
5705,41780,2018,41780.acs,74615.0,44.8,11978.0,19697.0,,,,37907.0,31675.0,53.0,32517.0,2477.0,705.0,1208.0,,,,,19920.0,,,30532.0,0.4637,6637.0,2752.0,3116.0,2620.0,600.0
5706,18300,2018,18300.acs,64389.0,49.8,11610.0,16279.0,13333.0,2603.0,20860.0,31178.0,27889.0,47.0,22572.0,1979.0,610.0,467.0,,,,,12571.0,,,29009.0,0.4406,8700.0,1095.0,3542.0,3196.0,727.0
5707,34860,2018,34860.acs,65711.0,31.8,8725.0,14717.0,,,,28482.0,23442.0,34.0,20084.0,1703.0,1118.0,705.0,,,,,14554.0,,,21778.0,0.4597,12890.0,2148.0,3057.0,2165.0,600.0
5708,26300,2018,26300.acs,99154.0,44.6,13264.0,27143.0,24538.0,5578.0,24550.0,51025.0,40407.0,38.0,38118.0,4026.0,507.0,1344.0,,,,,23174.0,,,26857.0,0.4822,22474.0,2784.0,4342.0,3030.0,617.0
5709,26740,2018,26740.acs,62342.0,41.4,9883.0,15373.0,11644.0,3903.0,16788.0,28509.0,25256.0,58.0,24693.0,1035.0,753.0,852.0,,,,,17594.0,,,26457.0,0.4221,5754.0,1171.0,3245.0,2018.0,516.0
5710,42700,2018,42700.acs,105424.0,53.2,12938.0,27635.0,30499.0,4971.0,24807.0,55760.0,40573.0,33.0,38638.0,1185.0,264.0,755.0,,,,,18480.0,,,25850.0,0.4946,23301.0,1624.0,3108.0,1766.0,642.0
5711,36660,2018,36660.acs,82764.0,37.0,9947.0,20018.0,,,,36932.0,29965.0,46.0,27801.0,1005.0,195.0,160.0,,,,,12515.0,,,20035.0,0.5397,29247.0,2091.0,3746.0,1797.0,429.0
5712,40260,2018,40260.acs,70250.0,43.8,8292.0,18826.0,,,,35928.0,27118.0,40.0,26821.0,1686.0,217.0,123.0,,,,,11748.0,,,21263.0,0.4594,12328.0,2236.0,3306.0,1986.0,498.0
5713,32020,2018,32020.acs,65256.0,41.3,9935.0,14270.0,,,,27907.0,24205.0,57.0,24521.0,1350.0,231.0,748.0,,,,,13841.0,,,21296.0,0.4373,10424.0,1808.0,3046.0,1591.0,540.0
5714,31460,2018,31460.acs,157672.0,34.3,10650.0,33834.0,23015.0,4559.0,29917.0,50971.0,44484.0,32.0,45465.0,2046.0,230.0,751.0,,,,,23172.0,,,21901.0,0.4235,31191.0,3297.0,4926.0,3244.0,792.0
5715,35900,2018,35900.acs,68557.0,45.4,11015.0,19108.0,,,,33642.0,30123.0,37.0,22276.0,695.0,91.0,497.0,,,,,16398.0,,,27684.0,0.5204,14026.0,1581.0,2545.0,2250.0,440.0
5716,21420,2018,21420.acs,60913.0,35.3,7579.0,15419.0,,,,26802.0,22998.0,48.0,24441.0,629.0,165.0,757.0,,,,,15704.0,,,26596.0,0.426,9808.0,1270.0,2391.0,2664.0,622.0
5717,24620,2018,24620.acs,69087.0,44.5,8221.0,19095.0,,,,32690.0,27316.0,39.0,25389.0,482.0,93.0,195.0,,,,,16166.0,,,24905.0,0.4442,9140.0,803.0,1662.0,2247.0,516.0
5718,15260,2018,15260.acs,116864.0,41.8,16183.0,31083.0,25013.0,9251.0,22869.0,61215.0,47266.0,30.0,44029.0,4030.0,972.0,517.0,,,,,26785.0,,,31256.0,0.503,19913.0,3134.0,5798.0,3265.0,736.0
5719,22100,2018,22100.acs,66692.0,40.2,8735.0,16935.0,17989.0,3933.0,15668.0,30242.0,25670.0,40.0,23849.0,2835.0,12.0,278.0,,,,,13195.0,,,23478.0,0.4556,12190.0,1527.0,2649.0,3652.0,513.0
5720,34100,2018,34100.acs,118581.0,43.1,14329.0,29443.0,,,,51551.0,43772.0,35.0,39884.0,3006.0,70.0,404.0,,,,,23171.0,,,24056.0,0.4467,17700.0,2710.0,3872.0,4050.0,525.0
5721,22580,2018,22580.acs,66826.0,45.0,8472.0,17833.0,,,,34473.0,26305.0,38.0,24530.0,1363.0,391.0,303.0,,,,,15605.0,,,23719.0,0.4704,13240.0,2988.0,1857.0,2842.0,529.0
5722,25020,2018,25020.acs,70764.0,42.9,8796.0,16645.0,,,,34073.0,25441.0,37.0,32488.0,1133.0,127.0,179.0,,,,,7466.0,,,9909.0,0.4773,33982.0,1313.0,2384.0,883.0,242.0
5723,26660,2018,26660.acs,84993.0,38.9,10935.0,16800.0,22885.0,3728.0,14447.0,34507.0,27735.0,30.0,19695.0,3561.0,2148.0,454.0,,,,,11828.0,,,19169.0,0.5138,17050.0,4284.0,2169.0,2025.0,756.0
5724,29020,2018,29020.acs,82366.0,42.1,11650.0,23489.0,20242.0,4443.0,17279.0,39559.0,35139.0,53.0,32368.0,3867.0,1393.0,598.0,,,,,19380.0,,,29033.0,0.4202,9074.0,2842.0,3036.0,4272.0,565.0
5725,38820,2018,38820.acs,76737.0,50.6,11701.0,21564.0,13641.0,7265.0,24026.0,37331.0,33265.0,37.0,30316.0,1095.0,974.0,509.0,,,,,12284.0,,,31365.0,0.4356,10123.0,2176.0,2448.0,3163.0,843.0
5726,17340,2018,17340.acs,64382.0,44.0,10739.0,16035.0,13020.0,3357.0,17894.0,34751.0,26774.0,38.0,24862.0,1443.0,640.0,241.0,,,,,9951.0,,,29537.0,0.487,11086.0,2566.0,3157.0,1223.0,891.0
5727,43140,2018,43140.acs,97645.0,42.0,10658.0,23916.0,22353.0,4494.0,21938.0,43673.0,34574.0,37.0,31723.0,1591.0,677.0,194.0,,,,,18899.0,,,21160.0,0.444,19605.0,2221.0,3478.0,2598.0,475.0
5728,40660,2018,40660.acs,97927.0,38.4,10311.0,24361.0,24108.0,4570.0,18130.0,40639.0,34672.0,43.0,32596.0,1722.0,366.0,2102.0,,,,,21763.0,,,23126.0,0.4987,21282.0,2382.0,5554.0,3364.0,536.0
5729,38460,2018,38460.acs,80695.0,39.5,10834.0,20558.0,19676.0,7880.0,15504.0,36732.0,31392.0,51.0,28391.0,2930.0,330.0,706.0,,,,,18500.0,,,27980.0,0.4097,9108.0,2069.0,3229.0,3023.0,713.0
5730,45540,2018,45540.acs,128754.0,67.5,22773.0,40081.0,34205.0,16253.0,36024.0,72372.0,62854.0,14.0,60178.0,163.0,58.0,1527.0,,,,,10572.0,,,33441.0,0.4055,9760.0,1261.0,2312.0,1686.0,755.0
5731,11640,2018,11640.acs,174271.0,43.6,18771.0,45322.0,,,,83983.0,64093.0,36.0,79546.0,3321.0,674.0,335.0,,,,,29234.0,,,10792.0,0.5195,80923.0,2868.0,3841.0,1551.0,340.0
5732,42860,2018,42860.acs,78374.0,45.6,11865.0,19747.0,15646.0,5597.0,17493.0,40812.0,31612.0,27.0,28967.0,726.0,437.0,330.0,,,,,18005.0,,,27246.0,0.4743,11907.0,1899.0,2885.0,1917.0,555.0
5733,10140,2018,10140.acs,73901.0,44.5,10286.0,17388.0,17367.0,2449.0,21809.0,36434.0,27674.0,44.0,28653.0,2161.0,1639.0,337.0,,,,,8936.0,,,24965.0,0.4558,12188.0,2187.0,2089.0,2384.0,606.0
5734,44340,2018,44340.acs,77296.0,28.1,10930.0,16167.0,10701.0,5344.0,13532.0,31413.0,27097.0,24.0,21205.0,2873.0,645.0,773.0,,,,,18473.0,,,21432.0,0.4554,16219.0,3413.0,4386.0,2654.0,594.0
5735,31980,2018,31980.acs,65936.0,41.4,9415.0,17508.0,,,,30494.0,26923.0,55.0,26945.0,872.0,547.0,538.0,,,,,13519.0,,,22298.0,0.4014,12733.0,1363.0,1685.0,1734.0,466.0
5736,10460,2018,10460.acs,66781.0,36.2,9999.0,13748.0,12836.0,3368.0,15793.0,31843.0,23747.0,36.0,22829.0,514.0,119.0,112.0,,,,,11944.0,,,21688.0,0.4743,13456.0,1430.0,3149.0,1567.0,735.0
5737,11900,2018,11900.acs,65818.0,30.1,10956.0,11577.0,14342.0,5703.0,9050.0,26681.0,22533.0,38.0,19622.0,1172.0,1140.0,498.0,,,,,15235.0,,,19920.0,0.4762,18115.0,3858.0,2534.0,1217.0,595.0
5738,18020,2018,18020.acs,82753.0,37.2,11406.0,20485.0,17467.0,7608.0,15786.0,34532.0,31891.0,42.0,28296.0,2395.0,465.0,1010.0,,,,,22055.0,,,30152.0,0.4055,8665.0,1580.0,2117.0,3882.0,732.0
5739,32300,2018,32300.acs,64947.0,48.0,12353.0,14566.0,,,,33589.0,26919.0,45.0,24004.0,2358.0,407.0,440.0,,,,,14127.0,,,18992.0,0.459,16100.0,2201.0,3216.0,1960.0,464.0
5740,47460,2018,47460.acs,65611.0,37.7,8791.0,15102.0,8475.0,4608.0,17542.0,27382.0,23893.0,45.0,22205.0,1613.0,428.0,1467.0,,,,,13396.0,,,26805.0,0.4315,7576.0,2636.0,3239.0,2181.0,711.0
5741,40780,2018,40780.acs,85535.0,36.4,9120.0,20147.0,,,,36369.0,29267.0,33.0,29683.0,1875.0,173.0,351.0,,,,,18441.0,,,21289.0,0.4409,12917.0,1491.0,2851.0,2520.0,478.0
5742,24940,2018,24940.acs,95654.0,40.9,12498.0,25301.0,21972.0,4624.0,18134.0,43341.0,37799.0,40.0,31600.0,2171.0,422.0,339.0,,,,,24225.0,,,25944.0,0.4999,17821.0,2702.0,5011.0,2737.0,553.0
5743,21020,2018,21020.acs,66815.0,41.6,7812.0,18605.0,,,,29979.0,26417.0,34.0,23850.0,931.0,281.0,109.0,,,,,12209.0,,,24429.0,0.4228,10842.0,945.0,3196.0,1843.0,601.0
5744,42620,2018,42620.acs,78727.0,36.9,8844.0,20733.0,,,,33954.0,29577.0,28.0,26060.0,1890.0,441.0,430.0,,,,,13522.0,,,24056.0,0.4929,13024.0,1770.0,3985.0,1508.0,521.0
5745,22840,2018,22840.acs,71385.0,39.5,7314.0,19148.0,,,,31656.0,26462.0,35.0,22533.0,652.0,0.0,0.0,,,,,15149.0,,,21822.0,0.5003,15931.0,2086.0,1278.0,1568.0,435.0
5746,32420,2018,32420.acs,87598.0,43.6,17024.0,20516.0,,,,47688.0,37540.0,50.0,38392.0,6088.0,1753.0,1455.0,,,,,10200.0,,,10598.0,0.603,45763.0,3201.0,2069.0,1596.0,316.0
5747,42680,2018,42680.acs,157413.0,54.5,23073.0,34563.0,32187.0,13431.0,40474.0,81037.0,57636.0,29.0,61125.0,10162.0,2441.0,2059.0,,,,,33329.0,,,37361.0,0.5319,15139.0,3029.0,2274.0,1614.0,824.0
5748,29860,2018,29860.acs,81762.0,38.7,9609.0,21483.0,,,,37293.0,31092.0,37.0,28975.0,967.0,235.0,66.0,,,,,18894.0,,,23554.0,0.4322,14527.0,1081.0,2285.0,2014.0,516.0
5749,43220,2018,43220.acs,65507.0,45.7,10696.0,15168.0,,,,33685.0,25864.0,28.0,25714.0,292.0,92.0,338.0,,,,,7421.0,,,28050.0,0.4071,8837.0,2110.0,1393.0,1604.0,871.0
5750,45180,2018,45180.acs,92812.0,43.0,10324.0,25025.0,23621.0,3553.0,20962.0,44885.0,35349.0,36.0,31521.0,590.0,649.0,448.0,,,,,18190.0,,,25604.0,0.5029,16323.0,3010.0,2921.0,2047.0,385.0
5751,40740,2018,40740.acs,64689.0,36.9,6625.0,15991.0,,,,27428.0,22616.0,50.0,22436.0,477.0,491.0,556.0,,,,,14652.0,,,21204.0,0.428,10620.0,1295.0,2950.0,2082.0,586.0
5752,30980,2018,30980.acs,219417.0,37.4,23842.0,52574.0,47802.0,8304.0,49248.0,90808.0,76416.0,38.0,69377.0,5544.0,1191.0,1750.0,,,,,51827.0,,,25734.0,0.4631,29867.0,5140.0,9090.0,6385.0,673.0
5753,30300,2018,30300.acs,63018.0,42.7,8887.0,16380.0,,,,28344.0,25267.0,44.0,23307.0,902.0,246.0,757.0,,,,,15952.0,,,26962.0,0.4179,8975.0,1782.0,2128.0,1830.0,648.0
5754,26090,2018,26090.acs,117327.0,40.2,11289.0,32703.0,28001.0,7379.0,25496.0,51517.0,43992.0,38.0,42320.0,2460.0,625.0,62.0,,,,,29082.0,,,28267.0,0.404,13451.0,740.0,2993.0,1984.0,719.0
5755,36980,2018,36980.acs,119691.0,38.2,14233.0,32454.0,28743.0,6815.0,27408.0,51605.0,46687.0,42.0,43338.0,3669.0,366.0,995.0,,,,,30180.0,,,26533.0,0.4375,17392.0,3231.0,4607.0,4327.0,551.0
5756,25620,2018,25620.acs,149119.0,34.9,22315.0,31769.0,22001.0,11138.0,28397.0,64042.0,54084.0,28.0,43939.0,7443.0,1519.0,857.0,,,,,34181.0,,,25493.0,0.4987,32024.0,5210.0,6400.0,3276.0,639.0
5757,39380,2018,39380.acs,167529.0,39.4,23351.0,41603.0,32843.0,8498.0,45783.0,71451.0,64954.0,44.0,58911.0,4210.0,1031.0,2943.0,,,,,39998.0,,,24443.0,0.4509,28339.0,6168.0,7983.0,4655.0,642.0
5758,25220,2018,25220.acs,133777.0,36.3,17796.0,29605.0,,,,56367.0,47401.0,29.0,42834.0,2027.0,497.0,280.0,,,,,23075.0,,,23098.0,0.4412,21220.0,3379.0,5090.0,2306.0,684.0
5759,36220,2018,36220.acs,162124.0,30.9,15343.0,38983.0,29083.0,5127.0,28910.0,58685.0,54326.0,39.0,39133.0,8022.0,1299.0,1424.0,,,,,39954.0,,,30683.0,0.4547,17657.0,2542.0,6485.0,5691.0,886.0
5760,11980,2018,11980.acs,82299.0,43.1,10063.0,20780.0,19278.0,2647.0,19141.0,41483.0,30843.0,32.0,28308.0,975.0,66.0,103.0,,,,,11932.0,,,25342.0,0.5042,17058.0,1529.0,2746.0,1905.0,556.0
5761,10700,2018,10700.acs,96109.0,39.0,11911.0,24111.0,19795.0,5238.0,18817.0,40812.0,36022.0,32.0,32184.0,2152.0,227.0,481.0,,,,,16330.0,,,24988.0,0.4746,18550.0,1526.0,2460.0,3005.0,507.0
5762,48260,2018,48260.acs,120228.0,46.1,20124.0,31556.0,39145.0,5995.0,25568.0,58798.0,51680.0,58.0,50151.0,1657.0,750.0,1132.0,,,,,23538.0,,,27359.0,0.4865,20043.0,3659.0,3345.0,4156.0,436.0
5763,31740,2018,31740.acs,97980.0,26.2,16242.0,19670.0,10623.0,9942.0,15197.0,41175.0,35912.0,33.0,28766.0,7538.0,1832.0,361.0,,,,,27015.0,,,26387.0,0.4589,16380.0,5554.0,6233.0,3648.0,692.0
5764,49020,2018,49020.acs,141848.0,40.4,17485.0,36230.0,31752.0,11290.0,28314.0,61985.0,53715.0,33.0,52147.0,3524.0,214.0,977.0,,,,,33457.0,,,32934.0,0.4265,17395.0,1915.0,6398.0,4553.0,833.0
5765,34620,2018,34620.acs,114772.0,35.0,18998.0,26313.0,22869.0,8274.0,22038.0,52731.0,45311.0,53.0,42220.0,4927.0,1259.0,1694.0,,993.0,,,29805.0,,,23387.0,0.4486,24394.0,4128.0,5942.0,2424.0,611.0
5766,18260,2018,18260.acs,111825.0,37.9,16479.0,29705.0,30837.0,7518.0,18156.0,50971.0,46184.0,30.0,38790.0,5133.0,1248.0,250.0,,,,,24643.0,,,24315.0,0.4412,14293.0,3255.0,4770.0,4739.0,583.0
5767,48700,2018,48700.acs,113664.0,41.7,15454.0,29131.0,30323.0,6298.0,22512.0,53530.0,44585.0,58.0,45763.0,2524.0,1169.0,962.0,,,,,25318.0,,,27306.0,0.4183,13662.0,2772.0,4298.0,4153.0,615.0
5768,44660,2018,44660.acs,82040.0,27.8,14536.0,16198.0,12910.0,6607.0,11677.0,36824.0,30734.0,36.0,27025.0,4489.0,938.0,924.0,,,,,19130.0,,,25941.0,0.5083,18263.0,3358.0,4376.0,3111.0,638.0
5769,47580,2018,47580.acs,193729.0,36.4,22864.0,48647.0,36143.0,14259.0,41391.0,79525.0,71511.0,28.0,61074.0,9841.0,289.0,593.0,,,,,55727.0,,,31628.0,0.4567,29406.0,4134.0,7384.0,8225.0,694.0
5770,25740,2018,25740.acs,78791.0,42.7,12258.0,19838.0,12435.0,8985.0,18728.0,37106.0,32096.0,37.0,31620.0,1766.0,341.0,405.0,,,,,24551.0,,,32395.0,0.3953,7812.0,1904.0,2050.0,2853.0,721.0
5771,45860,2018,45860.acs,181111.0,47.6,26751.0,46847.0,42312.0,18903.0,38783.0,88402.0,73598.0,50.0,80388.0,5677.0,1043.0,943.0,,,,,41110.0,,,43008.0,0.4639,12134.0,3111.0,6744.0,3771.0,858.0
5772,27860,2018,27860.acs,132532.0,35.0,18735.0,33600.0,32268.0,7436.0,20905.0,57268.0,52335.0,31.0,44808.0,6118.0,1539.0,437.0,,,,,34764.0,,,24223.0,0.4735,26158.0,4162.0,8748.0,5347.0,581.0
5773,41100,2018,41100.acs,171700.0,38.2,15735.0,44128.0,24883.0,13386.0,44993.0,71349.0,59863.0,20.0,61792.0,4073.0,707.0,1060.0,,,,,33394.0,,,27952.0,0.4358,15933.0,2414.0,7265.0,3636.0,886.0
5774,31900,2018,31900.acs,121099.0,41.5,17405.0,30700.0,33960.0,5818.0,24644.0,54173.0,48105.0,55.0,47051.0,3132.0,915.0,1262.0,,,,,27258.0,,,24927.0,0.4386,15824.0,3445.0,4470.0,4808.0,485.0
5775,23180,2018,23180.acs,73478.0,39.9,10893.0,19087.0,,,,32681.0,29980.0,42.0,27494.0,2380.0,480.0,314.0,,,,,16918.0,,,27798.0,0.399,9645.0,1716.0,2976.0,3438.0,600.0
5776,21300,2018,21300.acs,84254.0,43.1,13488.0,20837.0,,,,38924.0,34325.0,62.0,32930.0,2486.0,180.0,1470.0,,,,,23337.0,,,30185.0,0.4859,9913.0,2751.0,4318.0,3077.0,655.0
5777,48020,2018,48020.acs,85129.0,42.1,10644.0,22536.0,,,,36004.0,33180.0,45.0,30722.0,2431.0,385.0,660.0,,,,,18697.0,,,33545.0,0.4121,6716.0,1213.0,3340.0,3319.0,699.0
5778,31260,2018,31260.acs,87092.0,38.9,8283.0,21615.0,,,,36995.0,29898.0,34.0,28005.0,1927.0,616.0,295.0,,,,,18764.0,,,21390.0,0.427,15269.0,2362.0,3685.0,3163.0,595.0
5779,12300,2018,12300.acs,122083.0,44.4,23194.0,31105.0,30197.0,8967.0,28887.0,62913.0,54299.0,45.0,49909.0,4263.0,1254.0,342.0,,,,,30831.0,,,30540.0,0.4426,12351.0,3276.0,5703.0,3177.0,655.0
5780,46100,2018,46100.acs,104410.0,41.3,13333.0,27323.0,30109.0,5875.0,17340.0,46866.0,40656.0,33.0,39025.0,1651.0,294.0,721.0,,,,,21261.0,,,26898.0,0.4619,16993.0,2055.0,3676.0,3095.0,580.0
5781,19140,2018,19140.acs,143983.0,37.2,15953.0,35070.0,30028.0,4460.0,23001.0,56306.0,51023.0,32.0,39611.0,4254.0,775.0,339.0,,,,,41124.0,,,21838.0,0.4257,19654.0,2582.0,6030.0,5358.0,556.0
